"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6108","HomePageLoadsSuccessfully","","Fri Jan 24 10:56:11 GMT 2025","passed","Fri Jan 24 10:56:17 GMT 2025","","www.menkind.co.uk.Tests.HomePageTests","www.menkind.co.uk.Tests.HomePageTests",""
"","9773","LoginSuccessful","","Fri Jan 24 10:56:17 GMT 2025","passed","Fri Jan 24 10:56:27 GMT 2025","","www.menkind.co.uk.Tests.HomePageTests","www.menkind.co.uk.Tests.HomePageTests",""
