"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26251","AddItemToCart_ShouldUpdateCartIcon","","Fri Feb 14 07:48:32 GMT 2025","failed","Fri Feb 14 07:48:58 GMT 2025","","www.menkind.co.uk.Tests.ProductPageTests","www.menkind.co.uk.Tests.ProductPageTests",""
"","20368","HomePageLoadsSuccessfully","","Fri Feb 14 07:48:32 GMT 2025","passed","Fri Feb 14 07:48:52 GMT 2025","","www.menkind.co.uk.Tests.HomePageTests","www.menkind.co.uk.Tests.HomePageTests",""
