"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22054","HomePageLoadsSuccessfully","","Fri Jan 31 05:32:23 GMT 2025","passed","Fri Jan 31 05:32:45 GMT 2025","","www.menkind.co.uk.Tests.HomePageTests","www.menkind.co.uk.Tests.HomePageTests",""
"","14720","LoginSuccessful","","Fri Jan 31 05:32:45 GMT 2025","passed","Fri Jan 31 05:33:00 GMT 2025","","www.menkind.co.uk.Tests.HomePageTests","www.menkind.co.uk.Tests.HomePageTests",""
