"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14826","LoginSuccessful","","Thu Jan 30 13:04:36 GMT 2025","passed","Thu Jan 30 13:04:50 GMT 2025","","www.menkind.co.uk.Tests.HomePageTests","www.menkind.co.uk.Tests.HomePageTests",""
"","13059","HomePageLoadsSuccessfully","","Thu Jan 30 13:04:23 GMT 2025","passed","Thu Jan 30 13:04:36 GMT 2025","","www.menkind.co.uk.Tests.HomePageTests","www.menkind.co.uk.Tests.HomePageTests",""
